"","X","plt","entropyRank.rank","entropyRank.score","topRank.rank","topRank.score","vine","verified_purchase","two_sides"
"14671",14671,"rc45fez8zlj5s",14199,0.041110766,14232,0.001070709,"N","y","0"
"14672",14672,"r54kvtiw1h9qq",248,0.356424546,229,0.043210905,"N","n","1"
"14673",14673,"r1oyjdo6sod0e2",26897,0.022019853,26899,0.000580562,"N","y","0"
"14674",14674,"rciezr5owjfvl",12409.5,0.042467509,12447.5,0.00110549,"N","y","1"
"14675",14675,"rl7lbvoo4ewrr",11018,0.043397391,11057,0.00112934,"N","y","1"
"14676",14676,"r2ic92gkdedcvx",22766.5,0.030715632,22771.5,0.000804381,"N","y","0"
"14677",14677,"rhohu49ydjl8c",26040.5,0.024395415,26043.5,0.000641891,"N","y","0"
"14678",14678,"r1tpi93oohho6z",22498,0.030754407,22503,0.000805376,"N","y","0"
"14679",14679,"rf21nloftg33h",19633.5,0.035545825,19638.5,0.000928166,"N","y","1"
"14680",14680,"r1p7k52gtjtbhe",17021.5,0.038537524,17044.5,0.001004785,"N","y","0"
"14681",14681,"r1wmutno6vw5lw",8774,0.035186591,8819,0.001175266,"N","n","1"
"14682",14682,"r6wws9tvlhh75",11777.5,0.042897348,11815.5,0.001116514,"N","y","1"
"14683",14683,"r248lfuw5ytohm",26897,0.022019853,26899,0.000580562,"N","y","0"
"14684",14684,"r1rzj6kjacmy06",10541,0.043729902,10581,0.001137872,"N","y","1"
"14685",14685,"rqp9tmkf4qre9",19374.5,0.035874719,19382.5,0.000936589,"N","y","1"
"14686",14686,"r39i51ywux0ghf",5775,0.288832762,6143,0.013444409,"N","n","1"
"14687",14687,"r2t3p694axuu5o",16541.5,0.039088165,16565.5,0.001018888,"N","y","1"
"14688",14688,"r1z20ssfi5llg7",15021,0.04042197,15050,0.001053058,"N","y","1"
"14689",14689,"r1eerglzj4j0iw",28969,0.014219236,28971,0.00037774,"N","y","1"
"14690",14690,"r3s9bia1k5kbii",27217,0.011619768,27218,0.000570216,"N","n","1"
"14691",14691,"r22zyokjmcryyd",17913.5,0.027533135,17931.5,0.000979061,"N","n","1"
"14692",14692,"r5d2ut1u378ob",28658,0.016011084,28662,0.000424555,"N","y","1"
"14693",14693,"r2da9htaaxq6ot",26897,0.022019853,26899,0.000580562,"N","y","1"
"14694",14694,"rp63lutznwfwi",16705.5,0.038908913,16729.5,0.001014297,"N","y","1"
"14695",14695,"r15jb832fm6df9",1931,0.358089371,2256,0.015749602,"N","y","1"
"14696",14696,"r1lvtahkw43o1w",9651.5,0.034353519,9694.5,0.001153876,"N","n","1"
"14697",14697,"rjjxr61kfmogd",1006.5,0.360700863,3065.5,0.015598257,"N","y","1"
"14698",14698,"r88ggzpq2o68o",22079,0.031257516,22084,0.00081828,"N","y","1"
"14699",14699,"r2k5mgj2oq0go8",27390,0.021149155,27391,0.000558039,"N","y","1"
"14700",14700,"r1xg0mramjp3bo",579,0.361924369,1627,0.01600203,"N","y","1"
"14701",14701,"rlfe8ct6btvvl",21515,0.032156108,21520,0.000841319,"N","y","0"
"14702",14702,"r1c9qxtmaqb1p2",24633.5,0.027926159,24638.5,0.000732766,"N","y","0"
"14703",14703,"r1joyi4bq1qbdv",8132.5,0.159193502,8163.5,0.007914742,"N","n","1"
"14704",14704,"r276djd5ej39dt",624,0.361781158,2845,0.015600247,"N","y","1"
"14705",14705,"rnkrwlxmndd5d",26897,0.022019853,26899,0.000580562,"N","y","0"
"14706",14706,"r165gtj8uttba6",4150,0.331668018,5100,0.015570972,"N","n","1"
"14707",14707,"r1itzq3lh70l85",28133.5,0.018331929,28135.5,0.000484979,"N","y","1"
"14708",14708,"r3copju50fh6i0",17021.5,0.038537524,17044.5,0.001004785,"N","y","0"
"14709",14709,"r23k76iq2niaii",16442.5,0.039230604,16466.5,0.001022537,"N","y","1"
"14710",14710,"r28ykmvzzlrybv",4248,0.340653634,344,0.031416334,"N","y","1"
"14711",14711,"r2yte87hlnjm71",26897,0.022019853,26899,0.000580562,"N","y","0"
"14712",14712,"r3jjp39q8m0mru",22079,0.031257516,22084,0.00081828,"N","y","1"
"14713",14713,"r3qaa11albs1k9",4628,0.3347502,5371,0.015564643,"N","y","1"
"14714",14714,"r28j4zw246133r",19791.5,0.03525379,19796.5,0.000920686,"N","y","1"
"14715",14715,"r3n5czxd0a4x9o",31318,0,31318,0,"N","y","1"
"14716",14716,"r2oc8eiqsnx8dz",2061,0.347628827,346,0.031148669,"N","n","1"
"14717",14717,"r14krdybtccit9",20068,0.03489003,20073,0.000911369,"N","y","1"
"14718",14718,"r3r3r320hui44",26129.5,0.023943582,26132.5,0.000630239,"N","y","1"
"14719",14719,"rpisbejjq222r",31318,0,31318,0,"N","y","1"
"14720",14720,"R2IYMZX1HLUC24",16063.5,0.039571925,16089.5,0.00103128,"N","y","1"
"14721",14721,"R2T0VL363MT1Y4",18537.5,0.036956208,18549.5,0.000964286,"N","y","1"
"14722",14722,"RDYEPHG0KJWY2",1252,0.360061293,2138,0.015752968,"N","y","1"
"14723",14723,"R3KI9NBA3HOM5U",24011,0.029129705,24016,0.000763681,"N","y","1"
"14724",14724,"R5UJ8A0ULR00P",22002.5,0.031527687,22007.5,0.000825208,"N","y","1"
"14725",14725,"R1298Z2PIOX4C9",17607,0.027902862,17627,0.00098853,"N","n","1"
"14726",14726,"R2G7KTN8V6KTXD",11572.5,0.043048317,11610.5,0.001120386,"N","y","1"
"14727",14727,"R3VT83P0Z0E967",31318,0,31318,0,"N","y","1"
"14728",14728,"R2VESHPJ6ZELJO",11172,0.043298298,11211,0.001126798,"N","y","0"
"14729",14729,"R9Q3ZZ4IDFLWI",13934,0.041327659,13968,0.001076268,"N","y","1"
"14730",14730,"R28ZZ3CM6CVEPD",14885,0.040547063,14914,0.001056264,"N","y","1"
"14731",14731,"R14L9DV80FD5C3",24633.5,0.027926159,24638.5,0.000732766,"N","y","1"
"14732",14732,"R6A02LEN5OU0L",16211.5,0.039421673,16236.5,0.001027431,"N","y","1"
"14733",14733,"R1TDOGB7XTUNH8",20451,0.024159805,20456,0.000892664,"N","n","1"
"14734",14734,"RXTALQKWB2BLH",15402.5,0.040086552,15431.5,0.001044464,"N","y","1"
"14735",14735,"RAVJ55OJ9XFKB",15240.5,0.040248288,15269.5,0.001048608,"N","y","1"
"14736",14736,"RXCAMVC65H7UG",24633.5,0.027926159,24638.5,0.000732766,"N","y","1"
"14737",14737,"R2QCLO3WTDY3W1",9052.5,0.034860933,9097.5,0.001166903,"N","n","1"
"14738",14738,"R1WWIMA0U2FCKH",11738.5,0.032921195,11776.5,0.001117125,"N","n","1"
"14739",14739,"R3V8OA1D9ZAP9B",23162,0.030236537,23167,0.00079209,"N","y","1"
"14740",14740,"ROCJEPAUGDPYJ",20771,0.023459748,20777,0.000874729,"N","n","0"
"14741",14741,"R11HGZI10444NT",31318,0,31318,0,"N","y","1"
"14742",14742,"R3B8DO2S6VTT57",25734,0.025088288,25737,0.000659749,"N","y","0"
"14743",14743,"R1T5SHORA3WB2U",4462.5,0.337567425,5270.5,0.015566989,"N","y","1"
"14744",14744,"R3JF09WZPI7TK9",16381.5,0.039259076,16405.5,0.001023266,"N","y","1"
"14745",14745,"R1747A8YAB9656",16863,0.038725371,16886,0.001009596,"N","y","1"
"14746",14746,"R14XTTS845XGI1",24633.5,0.027926159,24638.5,0.000732766,"N","y","1"
"14747",14747,"R2KW99KCVW489V",29344.5,0.012386837,29344.5,0.000329707,"N","y","1"
"14748",14748,"RKOUAO61M3ZK6",11605,0.033016546,11643,0.001119571,"N","n","1"
"14749",14749,"R1DNOEPJFJNG87",11295.5,0.043211047,11334.5,0.00112456,"N","y","1"
"14750",14750,"RNT2RTB5V5M70",7340,0.202594469,7498,0.007990668,"N","y","1"
"14751",14751,"R2804UI9LQ3Y55",16705.5,0.038908913,16729.5,0.001014297,"N","y","0"
"14752",14752,"R17TUM0N7WPAG5",19443,0.035853925,19451,0.000936057,"N","y","1"
"14753",14753,"R21X6E6M6DNZ0E",25779,0.024832249,25782,0.000653151,"N","y","1"
"14754",14754,"R26MEY8KF5DP7G",22498,0.030754407,22503,0.000805376,"N","y","0"
"14755",14755,"RR431LFOJ8M00",23771,0.029651654,23776,0.00077708,"N","y","0"
"14756",14756,"RC2E3N4JYBJEX",27946,0.01919336,27947,0.00050735,"N","y","1"
"14757",14757,"R2LD3JSXQQP80C",22498,0.030754407,22503,0.000805376,"N","y","0"
"14758",14758,"R2HH1ERPRROSEY",29995,0.007461189,29995,0.00019971,"N","y","1"
"14759",14759,"R2H7PW5JOIUEYK",31318,0,31318,0,"N","y","1"
"14760",14760,"R1R8YC2TVYSX6H",738,0.361392869,1179,0.01674697,"N","y","1"
"14761",14761,"R1Q1YYN5WH2BXR",23924.5,0.029251667,23929.5,0.000766812,"N","y","1"
"14762",14762,"R33SZBXWIEXMNN",23924.5,0.029251667,23929.5,0.000766812,"N","y","1"
"14763",14763,"R8BFPWY5DVQXP",13101,0.041960578,13136,0.001092492,"N","y","1"
"14764",14764,"R1C34PKE36RX9B",29372,0.012089576,29372,0.000321899,"N","y","1"
"14765",14765,"R2WMW0ZP172OEL",10352,0.033848492,10394,0.001140915,"N","n","1"
"14766",14766,"R3MFWRU3J0UVAM",7014,0.228525881,6625,0.011514322,"N","y","1"
"14767",14767,"RDE9AODIPQCFO",30502,0.001841181,30502,4.96e-05,"N","y","1"
"14768",14768,"R2IBZC7AXQ47GZ",23604,0.029695062,23609,0.000778194,"N","y","1"
"14769",14769,"R2YAIJ6VX2QT05",4593.5,0.335278093,5344.5,0.015565058,"N","y","0"
"14770",14770,"R3FK90S5C2PY5V",11835.5,0.042861572,11873.5,0.001115596,"N","y","1"
"14771",14771,"RVFSSECCAD8A7",27681,0.020240086,27682,0.000534496,"N","y","1"
"14772",14772,"R1L20KXRLBGPIK",16905,0.038713127,16928,0.001009282,"N","y","1"
"14773",14773,"R3L0LFXKSWB4GX",21515,0.032156108,21520,0.000841319,"N","y","0"
"14774",14774,"R2JYR4US7ULKM9",29423.5,0.01179658,29423.5,0.000314199,"N","y","1"
"14775",14775,"R28CKZRPAZNP4A",22498,0.030754407,22503,0.000805376,"N","y","0"
"14776",14776,"R37QSNIA3F16OY",15616,0.039880094,15645,0.001039175,"N","y","0"
"14777",14777,"R2UZX0Q1Y6IF67",30581,0.000758322,30581,2.05e-05,"N","y","1"
"14778",14778,"RA16B8CYBE3WG",586.5,0.351890759,2825.5,0.015600451,"N","n","1"
"14779",14779,"R234LH9SUU015V",20059.5,0.034898402,20064.5,0.000911584,"N","y","1"
"14780",14780,"R3P6ASHZNI7DW3",26897,0.022019853,26899,0.000580562,"N","y","1"
"14781",14781,"R3BK61QBN3KIRQ",28237,0.018251615,28239,0.000482891,"N","y","1"
"14782",14782,"R2LW1B4978W9ZY",6369,0.261495342,1953,0.015873394,"N","y","1"
"14783",14783,"RMJERSIWDQJMM",4938,0.328214851,5513,0.01556044,"N","y","1"
"14784",14784,"R2D5S1AIISFVH5",15056,0.040413896,15085,0.001052852,"N","y","1"
"14785",14785,"R115PTTV49NFC7",6846,0.240988845,6939,0.010711865,"N","y","1"
"14786",14786,"R10U8B1ITA5GWB",24633.5,0.027926159,24638.5,0.000732766,"N","y","0"
"14787",14787,"RAPL17QXDWNV6",19586,0.03557083,19591,0.000928806,"N","y","1"
"14788",14788,"R554YXRF8WZI5",24633.5,0.027926159,24638.5,0.000732766,"N","y","0"
"14789",14789,"R1T67GC4QO4O9I",14034.5,0.041279486,14067.5,0.001075034,"N","y","0"
"14790",14790,"R21NCHLI84WWU",11738.5,0.042921195,11776.5,0.001117125,"N","y","1"
"14791",14791,"R1LRS3V5E8QUA6",14233.5,0.041094688,14266.5,0.001070297,"N","y","1"
"14792",14792,"R2YG4GX5SCWFEF",11666.5,0.042968877,11704.5,0.001118348,"N","y","1"
"14793",14793,"R992NPJ3C3QGR",5366,0.317278642,1540,0.0161369,"N","y","1"
"14794",14794,"R3C1TJDR2IBHGJ",20427.5,0.034193459,20432.5,0.000893526,"N","y","1"
"14795",14795,"R3U2RRHV59I1W9",9836,0.044239234,9879,0.001150943,"N","y","1"
"14796",14796,"R18L7NFO6Q42V8",23162,0.030236537,23167,0.00079209,"N","y","1"
"14797",14797,"R1WYFJGTAINF4D",16381.5,0.039259076,16405.5,0.001023266,"N","y","1"
"14798",14798,"R2WO6P1R1DRYE4",31318,0,31318,0,"N","y","1"
"14799",14799,"R3DFQPVWLLOGDF",12544,0.042347906,12581,0.001102423,"N","y","1"
"14800",14800,"R1G47WCD77RGHX",28133.5,0.018331929,28135.5,0.000484979,"N","y","1"
"14801",14801,"R9LO4764ER46Y",30426,0.002791529,30426,7.51e-05,"N","y","1"
"14802",14802,"R2LYTF4HSGNH2G",9576.5,0.044416538,9619.5,0.001155494,"N","y","1"
"14803",14803,"R2D4IINI634O40",25701.5,0.025146615,25704.5,0.000661251,"N","y","0"
"14804",14804,"R2OZG76H9SAVQ1",28546,0.016356861,28550,0.000433572,"N","y","1"
"14805",14805,"R3EUG0KIFYHY0R",2478.5,0.355783054,4056.5,0.015589806,"N","y","1"
"14806",14806,"R13ISLMJMQ4ELH",22498,0.030754407,22503,0.000805376,"N","y","1"
"14807",14807,"R3KSOSGWCDUTDQ",21223,0.032624563,21228,0.000853326,"N","y","1"
"14808",14808,"r3hoxoew4oxbx3",11427.5,0.043135656,11466.5,0.001122626,"N","y","1"
"14809",14809,"r3ph7fwhf9f794",5764,0.299141875,6138,0.013445057,"N","y","1"
"14810",14810,"r3af9fq4ibqbfb",29769,0.00936674,29769,0.000250161,"N","y","1"
"14811",14811,"r2kfd7ayme97wd",25958.5,0.024399926,25961.5,0.000642008,"N","y","0"
"14812",14812,"r289fctm21n0xc",20468.5,0.03413456,20473.5,0.000892017,"N","y","0"
"14813",14813,"r3vnjloyh7wgpj",14943,0.040526893,14972,0.001055747,"N","y","0"
"14814",14814,"r2vz04wx37fi7e",24352.5,0.028185254,24357.5,0.000739423,"N","y","1"
"14815",14815,"r2itio9bmllw34",9364,0.044589719,9408,0.00115994,"N","y","1"
"14816",14816,"r2ynj62zbgpecz",17078.5,0.038504831,17101.5,0.001003947,"N","y","1"
"14817",14817,"rk809er3ye5xk",9615.5,0.03438897,9658.5,0.001154786,"N","n","1"
"14818",14818,"r20qw6f7aeu9r9",12387.5,0.04247548,12425.5,0.001105695,"N","y","1"
"14819",14819,"riwpm9vhyf821",21754,0.031733189,21759,0.000830477,"N","y","1"
"14820",14820,"r17wlkpln5p9z0",19020.5,0.036348053,19031.5,0.000948712,"N","y","0"
"14821",14821,"r1cflsit0be9q7",29248.5,0.012969408,29248.5,0.000344997,"N","y","1"
"14822",14822,"r1vnqnofbwugxf",9818,0.04425106,9861,0.001151246,"N","y","1"
"14823",14823,"r365ojqp2bpxax",31318,0,31318,0,"N","y","1"
"14824",14824,"r3o3r6f2nkl3bv",29938.5,0.008026206,29938.5,0.000214691,"N","y","1"
"14825",14825,"r19h8ud6vgmh5v",24633.5,0.027926159,24638.5,0.000732766,"N","y","1"
"14826",14826,"r34mf79q8bdy5t",15386.5,0.040106778,15415.5,0.001044983,"N","y","1"
"14827",14827,"r2gig380f0w6vq",25221,0.016587835,25226,0.000698354,"N","n","1"
"14828",14828,"r2qp0jwwkq1ulj",27390,0.021149155,27391,0.000558039,"N","y","1"
"14829",14829,"r2hzqhqd6nttxs",17292.5,0.028251228,17314.5,0.000997452,"N","n","1"
"14830",14830,"r2elbs4qadaoj8",23162,0.030236537,23167,0.00079209,"N","y","0"
"14831",14831,"r50nfh8cw180l",1878.5,0.358254866,3640.5,0.015593929,"N","y","1"
"14832",14832,"rill9c53lszb2",29532.5,0.011203531,29532.5,0.000298599,"N","y","1"
"14833",14833,"r1bkipkezdtiwz",22498,0.030754407,22503,0.000805376,"N","y","0"
"14834",14834,"r2dqvdwuovkvwq",24113.5,0.029042524,24118.5,0.000761442,"N","y","1"
"14835",14835,"r38ri459v1u5od",17306.5,0.038226663,17328.5,0.000996823,"N","y","1"
"14836",14836,"r2q5cd2zh75pe",16477,0.039193989,16501,0.001021599,"N","y","0"
"14837",14837,"r1sqitac52l74n",31318,0,31318,0,"N","y","1"
"14838",14838,"RUCCCRT275NW",25441,0.025871363,25445,0.000679915,"N","y","1"
"14839",14839,"R3C37G74Y5RR95",26897,0.022019853,26899,0.000580562,"N","y","0"
"14840",14840,"RGR3U72VBAQW0",28777.5,0.015215132,28781.5,0.000403778,"N","y","1"
"14841",14841,"RLD0I1128SYFU",17763,0.027697569,17783,0.000983272,"N","n","0"
"14842",14842,"R1DZN3CTGTIJ0Z",22766.5,0.030715632,22771.5,0.000804381,"N","y","1"
"14843",14843,"R14ROXRC38WLA3",12044,0.042710429,12082,0.00111172,"N","y","1"
"14844",14844,"R27ELX51JZ66EW",14171,0.041142917,14204,0.001071533,"N","y","1"
"14845",14845,"R2K9LDQMOJX8YQ",31318,0,31318,0,"N","y","1"
"14846",14846,"RTR6OV58GW4XC",5187,0.32196493,5631,0.015558081,"N","y","1"
"14847",14847,"R2TZXW94GOH48A",24633.5,0.027926159,24638.5,0.000732766,"N","y","0"
"14848",14848,"R3DGIBVBE4RL4L",12198,0.042626842,12236,0.001109576,"N","y","1"
"14849",14849,"RXIMX2KNF1J74",23938,0.029181988,23943,0.000765023,"N","y","1"
"14850",14850,"R31BZ6F1BEJDRU",25228,0.026574519,25233,0.000698011,"N","y","1"
"14851",14851,"R24YZKCTQTXZTE",28587.5,0.016284901,28591.5,0.000431696,"N","y","0"
"14852",14852,"R2IOY554HDF6MW",9489.5,0.044495279,9532.5,0.001157515,"N","y","1"
"14853",14853,"RPTNYW38WT0N1",31318,0,31318,0,"N","y","1"
"14854",14854,"RH89PKQ4530C8",31318,0,31318,0,"N","y","1"
"14855",14855,"R13473814XRU0V",17644.5,0.027886449,17664.5,0.00098811,"N","n","0"
"14856",14856,"R9V566CDZS24O",28969,0.014219236,28971,0.00037774,"N","y","1"
"14857",14857,"R2L1TWOMTX1DBY",28969,0.014219236,28971,0.00037774,"N","y","1"
"14858",14858,"R1ZQFA61TEBQGW",12143,0.042654709,12181,0.001110291,"N","y","1"
"14859",14859,"R2UPHS3198ITJ0",19739,0.035370673,19744,0.00092368,"N","y","1"
"14860",14860,"R2PIQCSNQ3B2NM",27390,0.021149155,27391,0.000558039,"N","y","0"
"14861",14861,"R3BON8TEA9UV7",2428,0.356007573,1757,0.015992278,"N","y","1"
"14862",14862,"R2IB8EAHKBRMAZ",18131,0.03728203,18144,0.00097263,"N","y","1"
"14863",14863,"R333FHXOJHFANF",14663.5,0.040744588,14693.5,0.001061325,"N","y","0"
"14864",14864,"RWB9SVKRBCN7O",11980,0.032762152,12018,0.001113046,"N","n","1"
"14865",14865,"RZCBDW5WCMA8",14973.5,0.040498651,15002.5,0.001055023,"N","y","1"
"14866",14866,"R1FXDIVRE8OJDA",19732,0.025391535,19737,0.000924214,"N","n","1"
"14867",14867,"RBG3TTI27YRCP",26040.5,0.024395415,26043.5,0.000641891,"N","y","0"
"14868",14868,"RTNNJPHSB5DZB",18133.5,0.03726967,18146.5,0.000972314,"N","y","1"
"14869",14869,"R281BE0PIDLMI7",21880,0.03169468,21885,0.000829489,"N","y","0"
"14870",14870,"R1L6WUIY10KIPS",20684,0.033713168,20690,0.000881222,"N","y","1"
"14871",14871,"R11SEMPCLOCD8J",11796.5,0.042881449,11834.5,0.001116106,"N","y","1"
"14872",14872,"R3QAY2ASUZTEF8",25958.5,0.024399926,25961.5,0.000642008,"N","y","1"
"14873",14873,"R325F0S907L8T2",22498,0.020754407,22503,0.000805376,"N","n","1"
"14874",14874,"RQ0X9M350NZCZ",21515,0.022156108,21520,0.000841319,"N","n","1"
"14875",14875,"R13F2DG6IGKDS6",26449,0.022862051,26452,0.000602325,"N","y","0"
"14876",14876,"R2L9WOF7MUYEE0",28777.5,0.015215132,28781.5,0.000403778,"N","y","0"
"14877",14877,"R3H8LSPRNZQML5",17980.5,0.037467311,17995.5,0.000977375,"N","y","0"
"14878",14878,"R4C5MF9253RGB",27505,0.02112142,27506,0.000557321,"N","y","1"
"14879",14879,"RV06DNZ0599G8",1961,0.357922438,3692,0.01559336,"N","y","1"
"14880",14880,"R1QAMXUR2MPLII",23162,0.030236537,23167,0.00079209,"N","y","1"
"14881",14881,"R2GUK1IWRZ649E",7413,0.201870392,7565,0.007988075,"N","y","0"
"14882",14882,"R2FGR1NGZ63J2J",24011,0.029129705,24016,0.000763681,"N","y","0"
"14883",14883,"R31PMXFTZMZ4Z8",23162,0.030236537,23167,0.00079209,"N","y","0"
"14884",14884,"R1F20KACD25ON8",19314,0.035974493,19323,0.000939145,"N","y","1"
"14885",14885,"R3DY15C799LY7B",5382,0.31719177,2803,0.015714946,"N","y","1"
"14886",14886,"RKJFULV09LJW3",20580,0.033852362,20586,0.000884788,"N","y","0"
"14887",14887,"R24T3L21ROFW6F",31318,-0.01,31318,0,"N","n","1"
"14888",14888,"R4G1PGK2KLP50",22498,0.030754407,22503,0.000805376,"N","y","1"
"14889",14889,"R30EVJOBMVWNJ4",9259,0.044680173,9303,0.001162262,"N","y","1"
"14890",14890,"R1Z77WY5NZ4U87",20301.5,0.034403617,20306.5,0.00089891,"N","y","1"
"14891",14891,"R2BSQJGBPZ4BJ0",17049.5,0.038521178,17072.5,0.001004366,"N","y","1"
"14892",14892,"R21CR99DS4I68P",16541.5,0.039088165,16565.5,0.001018888,"N","y","1"
"14893",14893,"RKKV8U5XOYSZO",14593,0.040784869,14623,0.001062358,"N","y","1"
"14894",14894,"R20UM7MHWZ4VPM",14105,0.051207199,14138,0.001073181,"Y","n","1"
"14895",14895,"R313K71P2CNP2M",27390,0.021149155,27391,0.000558039,"N","y","0"
"14896",14896,"R10N06N3Q8NFER",23771,0.029651654,23776,0.00077708,"N","y","0"
"14897",14897,"R12KW4M5J0P09O",16541.5,0.039088165,16565.5,0.001018888,"N","y","1"
"14898",14898,"R27F3V8ITNU2OI",24633.5,0.027926159,24638.5,0.000732766,"N","y","0"
"14899",14899,"RNC7X9CP7CQK9",16619.5,0.039043371,16643.5,0.001017741,"N","y","1"
"14900",14900,"R1D8QIYDW08TWX",31318,-0.01,31318,0,"N","n","1"
"14901",14901,"R23YLU7F5YI8Q4",31318,-0.01,31318,0,"N","n","1"
"14902",14902,"R6VXYBNEB4LMS",14775,0.040659965,14805,0.001059157,"N","y","0"
"14903",14903,"R3H8MARZPCABFZ",17217,0.038324898,17240,0.000999339,"N","y","1"
"14904",14904,"R2A9Q5FET7CB8U",31318,-0.01,31318,0,"N","n","1"
"14905",14905,"R1EM49O9QY04Z1",31318,-0.01,31318,0,"N","n","1"
"14906",14906,"R2FVQ7ZG0NL84N",17490,0.038025905,17510,0.000991681,"N","y","1"
"14907",14907,"RAQF1I2NKIP25",17916,0.037526678,8659,0.001203778,"y","exactly what i needed to help me get in and ...","0"
"14908",14908,"r1fdt6hov0hmak",22498,0.030754407,22503,0.000805376,"N","y","0"
"14909",14909,"r3atvwpodax3qt",26897,0.022019853,26899,0.000580562,"N","y","1"
"14910",14910,"r1fp3t7gwhyfa2",14171,0.041142917,14204,0.001071533,"N","y","1"
"14911",14911,"r17ve90ddxz4jx",15166.5,0.040296777,15195.5,0.001049851,"N","y","0"
"14912",14912,"r1pyktx3hhaekg",16020.5,0.039580042,16046.5,0.001031488,"N","y","1"
"14913",14913,"r1me6fqdcitoia",24166,0.028837435,24171,0.000756176,"N","y","1"
"14914",14914,"r3oa1ybzfigzlo",11235,0.03324278,11274,0.001125374,"N","n","1"
"14915",14915,"r3rc69bq7utudf",10991.5,0.043425126,11030.5,0.001130052,"N","y","1"
"14916",14916,"r3l1xjvfrc213u",18907,0.036447512,18918,0.000951259,"N","y","1"
"14917",14917,"r1usi6cufnwxjb",19586,0.03557083,19591,0.000928806,"N","y","0"
"14918",14918,"r263pb0713lsud",25761.5,0.014877203,25764.5,0.00065431,"N","n","1"
"14919",14919,"ru1p767p0v7xq",18573.5,0.036939692,18584.5,0.000963863,"N","y","1"
"14920",14920,"r48spodtcf252",17330,0.038157042,17352,0.00099504,"N","y","1"
"14921",14921,"r10g4c3xuktp8e",16705.5,0.038908913,16729.5,0.001014297,"N","y","0"
"14922",14922,"rgfrbrkbi70uv",15289.5,0.040163397,15318.5,0.001046433,"N","y","1"
"14923",14923,"r30lokl5dy0uxm",8821.5,0.045119942,8866.5,0.001173554,"N","y","1"
"14924",14924,"r3vdfv9qdspkq6",31318,0,31318,0,"N","y","1"
"14925",14925,"raq0qgz51187b",26897,0.022019853,26899,0.000580562,"N","y","1"
"14926",14926,"r3efsa0cgzq4pn",3986,0.34434443,5004,0.015573933,"N","y","0"
"14927",14927,"r27zqotytscwym",18682.5,0.036720684,18693.5,0.000958255,"N","y","1"
"14928",14928,"r2jwrieyl7ujs9",14151,0.041175062,14184,0.001072357,"N","y","1"
"14929",14929,"r2gxchoab8l132",23933.5,0.029186344,23938.5,0.000765135,"N","y","1"
"14930",14930,"r14ozry69ycsiw",1181,0.36025597,2122,0.015753309,"N","y","0"
"14931",14931,"r3a13ug817xfht",17808.5,0.037681133,17828.5,0.000982851,"N","y","1"
"14932",14932,"r2gtoy7jj3b9kp",25958.5,0.024399926,25961.5,0.000642008,"N","y","0"
"14933",14933,"ri60p6fneyree",5287,0.319381635,5836,0.015290688,"N","y","1"
"14934",14934,"r3hto1iuh78qhf",23162,0.030236537,23167,0.00079209,"N","y","1"
"14935",14935,"ruxsm467yvscu",1042,0.350632742,2093,0.015753973,"N","n","1"
"14936",14936,"r3w598u73pms08",16764,0.038884453,16788,0.00101367,"N","y","0"
"14937",14937,"r1no6c4ijlzq91",1634,0.359013259,3468,0.015595245,"N","y","1"
"14938",14938,"r14ao5ljzh4c0c",23535.5,0.029903234,23540.5,0.000783537,"N","y","1"
"14939",14939,"r37evyug2294r",8469,0.111482781,8462,0.005366655,"N","y","1"
"14940",14940,"r3452x4tyz4ram",23162,0.030236537,23167,0.00079209,"N","y","1"
"14941",14941,"rafexwcw6vp4e",31318,0,31318,0,"N","y","1"
"14942",14942,"rns4qdo0hbn1u",31318,-0.01,31318,0,"N","n","1"
"14943",14943,"rkbasm4fhpfvy",22498,0.030754407,22503,0.000805376,"N","y","1"
"14944",14944,"R2L2NHSNPKSPK0",31318,-0.01,31318,0,"N","n","1"
"14945",14945,"R2XJELMLQ37DHQ",8489.5,0.095988423,8472.5,0.005364656,"N","n","1"
"14946",14946,"RSF6HIJRT9FO5",31318,-0.01,31318,0,"N","n","1"
"14947",14947,"R1VBZIZGZ1RG3C",21285.5,0.032530994,21290.5,0.000850928,"N","y","0"
